Pos;1;2;3;4;5;Team;Month;Year
RWR;Diggs, Stefon;Zylstra, Brandon;Robinson, Aldrick;0;0;MIN;11;2018
LWR;Hopkins, Deandre;Smith, Vyncint;0;0;0;HOU;11;2018
RWR;Coutee, Keke;Thomas, Demaryius;0;0;0;HOU;11;2018
LWR;Hilton, Ty;Rogers, Chester;Inman, Dontrelle;0;0;IND;11;2018
RWR;Grant, Ryan;Pascal, Zach;Ishmael, Steve;0;0;IND;11;2018
LWR;Cole, Keelan;Chark, Dj;Greene, Rashad;0;0;JAX;11;2018
RWR;Moncrief, Donte;Westbrook, Dede;0;0;0;JAX;11;2018
LWR;Sharpe, Tajae;Batson, Cameron;0;0;0;TEN;11;2018
RWR;Davis, Corey;Taylor, Taywan;Jennings, Darius;0;0;TEN;11;2018
LWR;Jones, Julio;Hardy, Justin;Hall, Marvin;0;0;ATL;11;2018
RWR;Sanu, Mohamed;Ridley, Calvin;Gage, Russell;0;0;ATL;11;2018
LWR;Smith, Torrey;Moore, Dj;Samuel, Curtis;0;0;CAR;11;2018
RWR;Funchess, Devin;Wright, Jarius;Byrd, Damiere;0;0;CAR;11;2018
LWR;Thomas, Michael;Meredith, Cameron;0;0;0;NO;11;2018
RWR;Smith, Tre'quan;0;0;0;0;NO;11;2018
SWR;Carr, Austin;0;0;0;0;NO;11;2018
LWR;Jackson, Desean;Godwin, Chris;0;0;0;TB;11;2018
RWR;Evans, Mike;Humphries, Adam;Watson, Justin;0;0;TB;11;2018
LWR;Hamilton, Daesean;Mckenzie, Isaiah;0;0;0;DEN;11;2018
RWR;Sanders, Emmanuel;Sutton, Courtland;Patrick, Tim;0;0;DEN;11;2018
LWR;Hill, Tyreek;Robinson, Demarcus;0;0;0;KC;11;2018
RWR;Watkins, Sammy;Conley, Chris;Kemp, Marcus;0;0;KC;11;2018
LWR;Nelson, Jordy;Roberts, Seth;Lafell, Brandon;0;0;LV;11;2018
RWR;Harris, Dwayne;Bryant, Martavis;Ateman, Marcell;0;0;LV;11;2018
LWR;Allen, Keenan;Williams, Mike;Davis, Geremy;0;0;LAC;11;2018
RWR;Williams, Tyrell;Benjamin, Travis;0;0;0;LAC;11;2018
LWR;Fitzgerald, Larry;Kirk, Christian;Sherfield, Trent;0;0;ARZ;11;2018
RWR;Williams, Chad;Nelson, Jj;0;0;0;ARZ;11;2018
LWR;Garcon, Pierre;Pettis, Dante;Bourne, Kendrick;0;0;SF;11;2018
RWR;Goodwin, Marquise;Taylor, Trent;James, Richie;0;0;SF;11;2018
LWR;Baldwin, Doug;Moore, David;Turner, Malik;0;0;SEA;11;2018
RWR;Lockett, Tyler;Brown, Jaron;0;0;0;SEA;11;2018
LWR;Kupp, Cooper;Hodge, Khadarel;Williams, Nick;0;0;LAR;11;2018
RWR;Woods, Robert;Reynolds, Josh;0;0;0;LAR;11;2018
SWR;Cooks, Brandin;Natson, Jojo;0;0;0;LAR;11;2018
LWR;Benjamin, Kelvin;Holmes, Andre;Mccloud, Ray-ray;0;0;BUF;10;2018
RWR;Jones, Zay;Foster, Robert;0;0;0;BUF;10;2018
LWR;Stills, Kenny;Wilson, Albert;0;0;0;MIA;10;2018
RWR;Parker, Devante;Grant, Jakeem;0;0;0;MIA;10;2018
SWR;Amendola, Danny;0;0;0;0;MIA;10;2018
LWR;Hogan, Chris;Patterson, Cordarrelle;Slater, Matthew;0;0;NE;10;2018
RWR;Dorsett, Phillip;Gordon, Josh;0;0;0;NE;10;2018
LWR;Anderson, Robby;Pryor, Terrelle;0;0;0;NYJ;10;2018
RWR;Enunwa, Quincy;Peake, Charone;0;0;0;NYJ;10;2018
LWR;Hurns, Allen;Gallup, Michael;Butler, Brice;0;0;DAL;10;2018
RWR;Williams, Terrance;Thompson, Deonte;0;0;0;DAL;10;2018
SWR;Beasley, Cole;Austin, Tavon;0;0;0;DAL;10;2018
LWR;Beckham Jr.,;Shepard, Russell;Coley, Stacy;0;0;NYG;10;2018
RWR;Shepard, Sterling;Latimer, Cody;Davis, Jawill;0;0;NYG;10;2018
LWR;Jeffery, Alshon;Gibson, Shelton;0;0;0;PHI;10;2018
RWR;Aiken, Kamar;Matthews, Jordan;0;0;0;PHI;10;2018
SWR;Agholor, Nelson;Carter, Deandre;0;0;0;PHI;10;2018
LWR;Doctson, Josh;Harris, Maurice;0;0;0;WAS;10;2018
RWR;Crowder, Jamison;Floyd, Michael;0;0;0;WAS;10;2018
SWR;Richardson, Paul;Quick, Brian;0;0;0;WAS;10;2018
LWR;Snead, Willie;Moore, Chris;0;0;0;BAL;10;2018
RWR;Crabtree, Michael;Lasley, Jordan;0;0;0;BAL;10;2018
SWR;Brown, John;White, Tim;0;0;0;BAL;10;2018
LWR;Green, Aj;Malone, Josh;Core, Cody;0;0;CIN;10;2018
RWR;Boyd, Tyler;Erickson, Alex;Tate, Auden;0;0;CIN;10;2018
LWR;Landry, Jarvis;Higgins, Rashard;Willies, Derrick;0;0;CLE;10;2018
RWR;Callaway, Antonio;Ratley, Damion;Streater, Rod;0;0;CLE;10;2018
LWR;Brown, Antonio;Hunter, Justin;Switzer, Ryan;0;0;PIT;10;2018
RWR;Smith-schuster, Juju;Washington, James;Heyward-bey, Darrius;0;0;PIT;10;2018
LWR;Robinson, Allen;White, Kevin;Wims, Javon;0;0;CHI;10;2018
RWR;Gabriel, Taylor;Miller, Anthony;Bellamy, Josh;0;0;CHI;10;2018
LWR;Tate, Golden;Golladay, Kenny;Powell, Brandon;0;0;DET;10;2018
RWR;Jones, Marvin;Jones, Tj;0;0;0;DET;10;2018
LWR;Adams, Davante;St. Brown,;0;0;0;GB;10;2018
RWR;Cobb, Randall;Moore, J'mon;0;0;0;GB;10;2018
LWR;Thielen, Adam;Treadwell, Laquon;0;0;0;MIN;10;2018
RWR;Diggs, Stefon;Zylstra, Brandon;Robinson, Aldrick;0;0;MIN;10;2018
LWR;Hopkins, Deandre;Smith, Vyncint;0;0;0;HOU;10;2018
RWR;Coutee, Keke;0;0;0;0;HOU;10;2018
LWR;Hilton, Ty;Rogers, Chester;0;0;0;IND;10;2018
RWR;Grant, Ryan;Pascal, Zach;Johnson, Marcus;0;0;IND;10;2018
LWR;Cole, Keelan;Chark, Dj;Mickens, Jaydon;0;0;JAX;10;2018
RWR;Moncrief, Donte;Westbrook, Dede;Greene, Rashad;0;0;JAX;10;2018
LWR;Sharpe, Tajae;Williams, Nick;0;0;0;TEN;10;2018
RWR;Davis, Corey;Taylor, Taywan;Jennings, Darius;0;0;TEN;10;2018
LWR;Jones, Julio;Hardy, Justin;Hall, Marvin;0;0;ATL;10;2018
RWR;Sanu, Mohamed;Ridley, Calvin;Gage, Russell;0;0;ATL;10;2018
LWR;Smith, Torrey;Moore, Dj;Samuel, Curtis;0;0;CAR;10;2018
RWR;Funchess, Devin;Wright, Jarius;Byrd, Damiere;0;0;CAR;10;2018
LWR;Thomas, Michael;Meredith, Cameron;Kirkwood, Keith;0;0;NO;10;2018
RWR;Ginn, Ted;Smith, Tre'quan;0;0;0;NO;10;2018
SWR;Carr, Austin;Tate, Brandon;0;0;0;NO;10;2018
LWR;Jackson, Desean;Godwin, Chris;0;0;0;TB;10;2018
RWR;Evans, Mike;Humphries, Adam;Watson, Justin;0;0;TB;10;2018
LWR;Thomas, Demaryius;Hamilton, Daesean;0;0;0;DEN;10;2018
RWR;Sanders, Emmanuel;Sutton, Courtland;Patrick, Tim;0;0;DEN;10;2018
LWR;Hill, Tyreek;Robinson, Demarcus;Thomas, De'anthony;0;0;KC;10;2018
RWR;Watkins, Sammy;Conley, Chris;Kemp, Marcus;0;0;KC;10;2018
LWR;Nelson, Jordy;Roberts, Seth;Lafell, Brandon;0;0;LV;10;2018
RWR;Cooper, Amari;Harris, Dwayne;Bryant, Martavis;0;0;LV;10;2018
LWR;Allen, Keenan;Williams, Mike;Davis, Geremy;0;0;LAC;10;2018
RWR;Williams, Tyrell;Benjamin, Travis;Jones, Jj;0;0;LAC;10;2018
LWR;Fitzgerald, Larry;Sherfield, Trent;0;0;0;ARZ;10;2018
RWR;Williams, Chad;Nelson, Jj;0;0;0;ARZ;10;2018
LWR;Garcon, Pierre;Pettis, Dante;Bourne, Kendrick;0;0;SF;10;2018
RWR;Goodwin, Marquise;Taylor, Trent;James, Richie;0;0;SF;10;2018
LWR;Baldwin, Doug;Marshall, Brandon;Moore, David;0;0;SEA;10;2018
RWR;Lockett, Tyler;Brown, Jaron;Reynolds, Keenan;0;0;SEA;10;2018
LWR;Kupp, Cooper;Natson, Jojo;Hodge, Khadarel;0;0;LAR;10;2018
RWR;Woods, Robert;Reynolds, Josh;0;0;0;LAR;10;2018
SWR;Cooks, Brandin;0;0;0;0;LAR;10;2018
LWR;Benjamin, Kelvin;Streater, Rod;Coleman, Corey;Dupre, Malachi;Foster, Robert;BUF;9;2018
LWR;0;0;0;0;Proehl, Austin;BUF;9;2018
RWR;Holmes, Andre;Kerley, Jeremy;Jones, Zay;Reilly, Brandon;Clay, Kaelin;BUF;9;2018
RWR;0;0;0;Phillips, Cam;Mccloud, Ray-ray;BUF;9;2018
LWR;Stills, Kenny;Wilson, Albert;Scott, Rashawn;Lewis, Malcolm;0;MIA;9;2018
RWR;Parker, Devante;Grant, Jakeem;Carroo, Leonte;Owusu, Francis;0;MIA;9;2018
SWR;Amendola, Danny;Ford, Isaiah;Morgan, Drew;0;0;MIA;9;2018
LWR;Hogan, Chris;Patterson, Cordarrelle;Slater, Matthew;Maye, Kj;0;NE;9;2018
RWR;Edelman, Julian;Dorsett, Phillip;Mccarron, Riley;Berrios, Braxton;0;NE;9;2018
LWR;Anderson, Robby;Pryor, Terrelle;Hansen, Chad;Roberts, Andre;Peake, Charone;NYJ;9;2018
RWR;Kearse, Jermaine;Enunwa, Quincy;Stewart, Ardarius;Mcbride, Tre;0;NYJ;9;2018
LWR;Hurns, Allen;Gallup, Michael;Brown, Noah;Carrington Ii,;0;DAL;9;2018
RWR;Williams, Terrance;Lenoir, Lance;Cannon, Kd;Mckay, Mekale;Anderson, Dres;DAL;9;2018
SWR;Beasley, Cole;Austin, Tavon;Thompson, Deonte;0;0;DAL;9;2018
LWR;Beckham Jr.,;Sharp, Hunter;Shepard, Russell;Lewis, Roger;Rudolph, Travis;NYG;9;2018
LWR;0;0;0;0;Russell, Alonzo;NYG;9;2018
RWR;Shepard, Sterling;Latimer, Cody;Raymond, Kalif;Davis, Jawill;Etta-tawo, Amba;NYG;9;2018
RWR;0;0;0;0;Bundy, Marquis;NYG;9;2018
LWR;Jeffery, Alshon;Wheaton, Markus;Gibson, Shelton;Prince, Darius;0;PHI;9;2018
RWR;Wallace, Mike;Hollins, Mack;Aiken, Kamar;Treggs, Bryce;Carter, Deandre;PHI;9;2018
SWR;Agholor, Nelson;Ward Jr.,;Davis, Rashard;Wilson, Tim;0;PHI;9;2018
LWR;Doctson, Josh;Quick, Brian;Cobbs Jr.,;Williams, Daniel;0;WAS;9;2018
RWR;Crowder, Jamison;Harris, Maurice;Quinn, Trey;Kidsy, Darvin;0;WAS;9;2018
SWR;Richardson, Paul;Davis, Robert;Sims, Cam;Fields, Shay;0;WAS;9;2018
LWR;Snead, Willie;Moore, Chris;Lasley, Jordan;0;0;BAL;9;2018
RWR;Crabtree, Michael;Perriman, Breshad;Grant, Janarion;Levrone, Andre;0;BAL;9;2018
SWR;Brown, John;White, Tim;0;0;0;BAL;9;2018
LWR;Green, Aj;Malone, Josh;Core, Cody;Tate, Auden;Boyd, Devonte;CIN;9;2018
LWR;0;0;0;0;Ross, Kayaune;CIN;9;2018
RWR;Boyd, Tyler;Ross, John;Erickson, Alex;Whitfield, Kermit;White, Ka'raun;CIN;9;2018
RWR;0;0;0;0;Murphy, Jared;CIN;9;2018
LWR;Landry, Jarvis;Higgins, Rashard;Ratley, Damion;Willies, Derrick;0;CLE;9;2018
RWR;Callaway, Antonio;Scott, Da'mari;Jackson, Blake;Gordon, Josh;0;CLE;9;2018
LWR;Brown, Antonio;Hunter, Justin;Tucker, Marcus;Henderson, Quadree;Patterson, Damoun;PIT;9;2018
RWR;Smith-schuster, Juju;Heyward-bey, Darrius;Jones, Tevin;Griffey, Trey;Washington, James;PIT;9;2018
RWR;0;0;0;0;Rogers, Eli;PIT;9;2018
SWR;Switzer, Ryan;0;0;0;0;PIT;9;2018
LWR;Robinson, Allen;White, Kevin;Wims, Javon;Brown, Marlon;Gentry, Tanner;CHI;9;2018
LWR;0;0;0;0;Ayers, Demarcus;CHI;9;2018
RWR;Gabriel, Taylor;Miller, Anthony;Bellamy, Josh;Fowler, Bennie;Johnson, Garrett;CHI;9;2018
RWR;0;0;0;0;Jones, Malachi;CHI;9;2018
LWR;Tate, Golden;Golladay, Kenny;Billingsley, Jace;Ford, Dontez;Powell, Brandon;DET;9;2018
RWR;Jones, Marvin;Jones, Tj;Marquez, Bradley;Lacy, Chris;Jones, Andy;DET;9;2018
LWR;Adams, Davante;Allison, Geronimo;Kumerow, Jake;St. Brown,;Lewis, Kyle;GB;9;2018
RWR;Cobb, Randall;Davis, Trevor;Moore, J'mon;Yancey, Deangelo;Valdes-scantling, Marquez;GB;9;2018
RWR;0;0;0;0;Jennings, Adonis;GB;9;2018
LWR;Thielen, Adam;Treadwell, Laquon;Coley, Stacy;King, Tavarres;Robertson, Korey;MIN;9;2018
LWR;0;0;0;0;Wieneke, Jake;MIN;9;2018
RWR;Diggs, Stefon;Wright, Kendall;Zylstra, Brandon;Jones, Cayleb;Badet, Jeff;MIN;9;2018
RWR;0;0;0;0;Beebe, Chad;MIN;9;2018
LWR;Hopkins, Deandre;Ellington, Bruce;Coates, Sammie;Coutee, Keke;Weah, Jester;HOU;9;2018
RWR;Fuller, Will;Miller, Braxton;Bray, Quan;Smith, Vyncint;0;HOU;9;2018
LWR;Hilton, Ty;Rogers, Chester;Brent, Kj;Fountain, Daurice;Williams, Kasen;IND;9;2018
LWR;0;0;0;Hamilton, Cobi;Hogan, Krishawn;IND;9;2018
RWR;Grant, Ryan;Wright, James;Pascal, Zach;Ishmael, Steve;Jones, Seantavius;IND;9;2018
LWR;Chark, Dj;Greene, Rashad;Wynn, Shane;Mickens, Jaydon;Crockett, Montay;JAX;9;2018
LWR;0;0;0;0;Lazard, Allen;JAX;9;2018
RWR;Cole, Keelan;Westbrook, Dede;Moncrief, Donte;Smelter, Deandre;Miller, Dorren;JAX;9;2018
LWR;Taylor, Taywan;Sharpe, Tajae;Williams, Nick;Ross, Devin;Veasy, Jordan;TEN;9;2018
LWR;0;0;0;0;Matthews, Rishard;TEN;9;2018
RWR;Davis, Corey;Jennings, Darius;Shippen, Brandon;Burnett, Deontay;Batson, Cameron;TEN;9;2018
LWR;Jones, Julio;Hardy, Justin;Hall, Marvin;Blake, Christian;Williams, Julian;ATL;9;2018
RWR;Sanu, Mohamed;Ridley, Calvin;Davis, Reggie;Gage, Russell;Gray, Devin;ATL;9;2018
RWR;0;0;0;Byrd, Dontez;Jordan, Lamar;ATL;9;2018
LWR;Smith, Torrey;Moore, Dj;Samuel, Curtis;Frazier, Mose;Duke, Austin;CAR;9;2018
RWR;Funchess, Devin;Wright, Jarius;Byrd, Damiere;Jones, Jamaal;Bailey, Rasheed;CAR;9;2018
RWR;0;0;0;0;Howard, Bug;CAR;9;2018
LWR;Thomas, Michael;Meredith, Cameron;Lewis, Tommylee;Kirkwood, Keith;0;NO;9;2018
RWR;Ginn, Ted;Smith, Tre'quan;Carr, Austin;Mcevoy, Tanner;0;NO;9;2018
LWR;Jackson, Desean;Humphries, Adam;Martino, Freddie;Reedy, Bernard;Phillips, Ervin;TB;9;2018
RWR;Evans, Mike;Godwin, Chris;Wilson, Bobo;Watson, Justin;Dye, Donteea;TB;9;2018
LWR;Thomas, Demaryius;Hamilton, Daesean;Cracraft, River;Mckenzie, Isaiah;Leslie, Jordan;DEN;9;2018
LWR;0;0;0;0;Bobo, Bryce;DEN;9;2018
RWR;Sanders, Emmanuel;Sutton, Courtland;Patrick, Tim;Diarse, John;Chapman, Mark;DEN;9;2018
RWR;0;0;0;0;White, Deandrew;DEN;9;2018
LWR;Hill, Tyreek;Robinson, Demarcus;Thomas, De'anthony;Dieter, Gehrig;Braverman, Daniel;KC;9;2018
LWR;0;0;0;Pringle, Byron;Crockett, Josh;KC;9;2018
RWR;Watkins, Sammy;Conley, Chris;Chesson, Jehu;Kemp, Marcus;Smallwood, Jordan;KC;9;2018
RWR;0;0;0;0;Mack, Blake;KC;9;2018
LWR;Nelson, Jordy;Roberts, Seth;Whitney, Isaac;Hatcher, Keon;Ateman, Marcell;LV;9;2018
LWR;0;0;0;0;Blacknall, Saeed;LV;9;2018
RWR;Cooper, Amari;Bryant, Martavis;Holton, Johnny;Harris, Dwayne;0;LV;9;2018
LWR;Allen, Keenan;Williams, Mike;Davis, Geremy;Cantrell, Dylan;Patton, Andre;LAC;9;2018
LWR;0;0;0;0;Liggins, Justice;LAC;9;2018
RWR;Williams, Tyrell;Benjamin, Travis;Scott, Artavis;Jones, Jj;Spruce, Nelson;LAC;9;2018
LWR;Fitzgerald, Larry;Williams, Chad;Kirk, Christian;Sherfield, Trent;Duncan, Cj;ARZ;9;2018
RWR;Butler, Brice;Nelson, Jj;Little, Greg;Agudosi, Carlton;Tolliver, Jalen;ARZ;9;2018
RWR;0;0;0;0;Willis, Corey;ARZ;9;2018
LWR;Garcon, Pierre;Burbridge, Aaron;Pettis, Dante;Bourne, Kendrick;Dunbar, Steven;SF;9;2018
RWR;Goodwin, Marquise;Taylor, Trent;Robinson, Aldrick;Bolden Jr.,;James, Richie;SF;9;2018
LWR;Brown, Jaron;Marshall, Brandon;Johnson, Marcus;Grayson, Cyril;Moore, David;SEA;9;2018
LWR;0;0;0;Scott, Caleb;Baldwin, Doug;SEA;9;2018
RWR;Lockett, Tyler;Darboh, Amara;Reynolds, Keenan;Stringfellow, Damore'ea;Bracy, Marvin;SEA;9;2018
RWR;0;0;0;0;Turner, Malik;SEA;9;2018
LWR;Kupp, Cooper;Cooper, Pharoh;Mitchell Jr.,;0;0;LAR;9;2018
RWR;Woods, Robert;Reynolds, Josh;0;0;0;LAR;9;2018
SWR;Cooks, Brandin;Thomas, Mike;Hodge, Khadarel;0;0;LAR;9;2018
LWR;Jones, Zay;Reilly, Brandon;Mccloud, Ray-ray;Foster, Robert;Bray, Quan;BUF;8;2018
RWR;Benjamin, Kelvin;Holmes, Andre;Dupre, Malachi;Streater, Rod;Phillips, Cam;BUF;8;2018
SWR;Kerley, Jeremy;Clay, Kaelin;Proehl, Austin;0;0;BUF;8;2018
LWR;Stills, Kenny;Carroo, Leonte;Scott, Rashawn;Lewis, Malcolm;0;MIA;8;2018
RWR;Parker, Devante;Grant, Jakeem;Owusu, Francis;0;0;MIA;8;2018
SWR;Amendola, Danny;Wilson, Albert;Ford, Isaiah;Morgan, Drew;0;MIA;8;2018
LWR;Matthews, Jordan;Patterson, Cordarrelle;Mccarron, Riley;Slater, Matthew;Lucien, Devin;NE;8;2018
RWR;Hogan, Chris;Mitchell, Malcolm;Britt, Kenny;Turner, Paul;0;NE;8;2018
SWR;Edelman, Julian;Dorsett, Phillip;Berrios, Braxton;0;0;NE;8;2018
LWR;Enunwa, Quincy;Stewart, Ardarius;Peake, Charone;Johnson, Charles;0;NYJ;8;2018
SWR;Anderson, Robby;Roberts, Andre;Trinnaman, Jonah;0;0;NYJ;8;2018
RWR;Kearse, Jermaine;Pryor, Terrelle;Hansen, Chad;Whitehead, Lucky;Mcbride, Tre;NYJ;8;2018
LWR;Thompson, Deonte;Gallup, Michael;Wilson, Cedrick;Lenoir, Lance;Mckay, Mekale;DAL;8;2018
RWR;Williams, Terrance;Hurns, Allen;Brown, Noah;Murdock, Marchie;0;DAL;8;2018
SWR;Austin, Tavon;Beasley, Cole;Cannon, Kd;0;0;DAL;8;2018
LWR;Beckham Jr.,;Lewis, Roger;Rudolph, Travis;Bundy, Marquis;Russell, Alonzo;NYG;8;2018
RWR;Latimer, Cody;Etta-tawo, Amba;Davis, Jawill;Shepard, Russell;0;NYG;8;2018
SWR;Shepard, Sterling;Raymond, Kalif;Sharp, Hunter;0;0;NYG;8;2018
LWR;Jeffery, Alshon;Hollins, Mack;Treggs, Bryce;Mahoungou, Anthony;0;PHI;8;2018
RWR;Wallace, Mike;Gibson, Shelton;Wheaton, Markus;Wilson, Tim;0;PHI;8;2018
SWR;Agholor, Nelson;Ward Jr.,;Davis, Rashard;Aiken, Kamar;Carter, Deandre;PHI;8;2018
LWR;Doctson, Josh;Quick, Brian;Quinn, Trey;Sims, Cam;Kidsy, Darvin;WAS;8;2018
RWR;Crowder, Jamison;Harris, Maurice;Cobbs Jr.,;Fields, Shay;0;WAS;8;2018
SWR;Richardson, Paul;Davis, Robert;Marshall, Byron;0;0;WAS;8;2018
LWR;Snead, Willie;Moore, Chris;Adeboyejo, Quincy;Lasley, Jordan;Acklin, Jaelon;BAL;8;2018
RWR;Crabtree, Michael;Perriman, Breshad;Posey, Devier;Scott, Jaleel;Levrone, Andre;BAL;8;2018
SWR;Brown, John;White, Tim;Grant, Janarion;0;0;BAL;8;2018
LWR;Green, Aj;Core, Cody;Malone, Josh;Whitfield, Kermit;Tate, Auden;CIN;8;2018
LWR;0;0;0;0;Boyd, Devonte;CIN;8;2018
RWR;Lafell, Brandon;Boyd, Tyler;Ross, John;Erickson, Alex;White, Ka'raun;CIN;8;2018
RWR;0;0;0;0;Murphy, Jared;CIN;8;2018
LWR;Janis, Jeff;Ratley, Damion;Berry, Evan;Scott, Da'mari;Jackson, Blake;CLE;8;2018
RWR;Coleman, Corey;Higgins, Rashard;Callaway, Antonio;Board, Cj;Willies, Derrick;CLE;8;2018
SWR;Landry, Jarvis;0;0;0;0;CLE;8;2018
LWR;Brown, Antonio;Washington, James;Rogers, Eli;Thomas, Justin;Jones, Tevin;PIT;8;2018
RWR;Smith-schuster, Juju;Heyward-bey, Darrius;Hunter, Justin;Griffey, Trey;Tucker, Marcus;PIT;8;2018
RWR;0;0;0;0;Patterson, Damoun;PIT;8;2018
LWR;Robinson, Allen;Ayers, Demarcus;Fowler, Bennie;Brown, Marlon;Johnson, Garrett;CHI;8;2018
RWR;White, Kevin;Bellamy, Josh;Gentry, Tanner;Wims, Javon;Jones, Malachi;CHI;8;2018
SWR;Gabriel, Taylor;Miller, Anthony;0;0;0;CHI;8;2018
LWR;Golladay, Kenny;Tate, Golden;Marquez, Bradley;Ford, Dontez;Alexander, Deontez;DET;8;2018
LWR;0;0;0;0;Lacy, Chris;DET;8;2018
RWR;Jones, Marvin;Jones, Tj;Jones, Andy;Billingsley, Jace;Powell, Brandon;DET;8;2018
RWR;0;0;0;0;Redding, Teo;DET;8;2018
LWR;Adams, Davante;Yancey, Deangelo;Moore, J'mon;Valdes-scantling, Marquez;Tonyan Jr.,;GB;8;2018
LWR;0;0;0;0;Jennings, Adonis;GB;8;2018
RWR;Cobb, Randall;Allison, Geronimo;Davis, Trevor;St. Brown,;Kumerow, Jake;GB;8;2018
RWR;0;0;0;0;Lewis, Kyle;GB;8;2018
LWR;Thielen, Adam;Treadwell, Laquon;King, Tavarres;Jones, Cayleb;Badet, Jeff;MIN;8;2018
LWR;0;0;0;0;Robertson, Korey;MIN;8;2018
RWR;Diggs, Stefon;Wright, Kendall;Coley, Stacy;Zylstra, Brandon;Wieneke, Jake;MIN;8;2018
RWR;0;0;0;0;Beebe, Chad;MIN;8;2018
LWR;Hopkins, Deandre;Ellington, Bruce;Coutee, Keke;Thompson, Chris;White, Deandrew;HOU;8;2018
RWR;Fuller, Will;Miller, Braxton;Coates, Sammie;Weah, Jester;Smith, Vyncint;HOU;8;2018
LWR;Hilton, Ty;Rogers, Chester;Fountain, Daurice;Hogan, Krishawn;Odum, George;IND;8;2018
LWR;0;0;0;Pascal, Zach;Wright, James;IND;8;2018
RWR;Grant, Ryan;Brent, Kj;Cain, Deon;Jones, Seantavius;Williams, Kasen;IND;8;2018
RWR;0;0;0;Anderson, Dres;Ishmael, Steve;IND;8;2018
LWR;Lee, Marqise;Greene, Rashad;Westbrook, Dede;Wynn, Shane;Miller, Dorren;JAX;8;2018
LWR;0;0;0;0;Crockett, Montay;JAX;8;2018
RWR;Moncrief, Donte;Chark, Dj;Cole, Keelan;Mickens, Jaydon;Lazard, Allen;JAX;8;2018
RWR;0;0;0;0;Smelter, Deandre;JAX;8;2018
LWR;Matthews, Rishard;Burnett, Deontay;Veasy, Jordan;Williams, Nick;Shippen, Brandon;TEN;8;2018
RWR;Davis, Corey;Jennings, Darius;Batson, Cameron;Ross, Devin;0;TEN;8;2018
SWR;Taylor, Taywan;Sharpe, Tajae;Campanaro, Michael;0;0;TEN;8;2018
LWR;Jones, Julio;Burton, Deante;Gage, Russell;Byrd, Dontez;Williams, Taj;ATL;8;2018
LWR;0;0;0;0;Pearson, Colby;ATL;8;2018
RWR;Sanu, Mohamed;Hardy, Justin;Hall, Marvin;Davis, Reggie;Blake, Christian;ATL;8;2018
RWR;0;0;0;Jordan, Lamar;Gray, Devin;ATL;8;2018
SWR;Ridley, Calvin;0;0;0;0;ATL;8;2018
LWR;Smith, Torrey;Moore, Dj;Byrd, Damiere;Wright, Jarius;Frazier, Mose;CAR;8;2018
LWR;0;0;0;0;Ross, Fred;CAR;8;2018
RWR;Funchess, Devin;Samuel, Curtis;Jones, Jamaal;Bailey, Rasheed;Duke, Austin;CAR;8;2018
RWR;0;0;0;0;Howard, Bug;CAR;8;2018
LWR;Thomas, Michael;Meredith, Cameron;Coleman, Brandon;Huff, Josh;Massington, Eldridge;NO;8;2018
RWR;Ginn, Ted;Smith, Tre'quan;Kirkwood, Keith;Smith, Josh;0;NO;8;2018
SWR;Carr, Austin;Lewis, Tommylee;Dural, Travin;0;0;NO;8;2018
LWR;Jackson, Desean;Martino, Freddie;Bailey, Sergio;0;0;TB;8;2018
RWR;Evans, Mike;Godwin, Chris;Wilson, Bobo;Lampman, Jake;Phillips, Ervin;TB;8;2018
SWR;Humphries, Adam;Watson, Justin;Reedy, Bernard;0;0;TB;8;2018
LWR;Thomas, Demaryius;Sutton, Courtland;Taylor, Jordan;Patrick, Tim;Diarse, John;DEN;8;2018
LWR;0;0;0;Brown, Corey;Chapman, Mark;DEN;8;2018
RWR;Sanders, Emmanuel;Mckenzie, Isaiah;Leslie, Jordan;Hamilton, Daesean;Cracraft, River;DEN;8;2018
RWR;0;0;0;0;Bell, Kenny;DEN;8;2018
LWR;Hill, Tyreek;Kemp, Marcus;Dieter, Gehrig;Braverman, Daniel;0;KC;8;2018
RWR;Conley, Chris;Robinson, Demarcus;Thomas, De'anthony;Chesson, Jehu;Smallwood, Jordan;KC;8;2018
SWR;Watkins, Sammy;Pringle, Byron;Mack, Blake;Crockett, Josh;0;KC;8;2018
LWR;Nelson, Jordy;Roberts, Seth;Ateman, Marcell;Whitney, Isaac;Hatcher, Keon;LV;8;2018
RWR;Cooper, Amari;Holton, Johnny;Whalen, Griff;Harris, Dwayne;Blacknall, Saeed;LV;8;2018
SWR;Bryant, Martavis;Switzer, Ryan;0;0;0;LV;8;2018
LWR;Allen, Keenan;Williams, Mike;Cantrell, Dylan;Davis, Geremy;Patton, Andre;LAC;8;2018
LWR;0;0;0;Spruce, Nelson;Liggins, Justice;LAC;8;2018
RWR;Williams, Tyrell;Benjamin, Travis;Scott, Artavis;Jones, Jj;Shelby, Kent;LAC;8;2018
LWR;Fitzgerald, Larry;Kirk, Christian;Nelson, Jj;Ross, Rashad;Willis, Corey;ARZ;8;2018
LWR;0;0;0;0;Tolliver, Jalen;ARZ;8;2018
RWR;Williams, Chad;Butler, Brice;Little, Greg;Agudosi, Carlton;Sherfield, Trent;ARZ;8;2018
RWR;0;0;0;0;Duncan, Cj;ARZ;8;2018
